NodeA,id,Type
19425361,25388850,mention
21819809,25388850,mention
22405434,25388850,mention
10952826,25388850,mention
10766377,6411,mention
8300077,6411,mention
10766377,28723720,mention
10766377,27396347,mention
27375757,27396347,mention
28188570,27396347,mention
37977596,27396347,mention
10766377,219347,mention
15589097,219347,mention
21428053,219347,mention
10766377,10197619,mention
4859963,10197619,mention
10766377,37203775,mention
10766377,22185515,mention
10766377,11803727,mention
28800410,11803727,mention
10766377,28718344,mention
10766377,13517223,mention
15295594,13517223,mention
21428053,13517223,mention
14627230,13517223,mention
10766377,16835063,mention
21428053,16835063,mention
10766377,21476488,mention
4877698,21476488,mention
10766377,26286897,mention
10766377,21507739,mention
10766377,25070203,mention
24553409,25070203,mention
10766377,24125096,mention
10766377,10554188,mention
10766377,27681908,mention
10766377,42297941,mention
10766377,29924298,mention
10766377,11836908,mention
21428053,11836908,mention
10766377,21903929,mention
10766377,30446527,mention
10766377,22147885,mention
12115047,22147885,mention
10766377,22033188,mention
22105043,22033188,mention
10766377,16610364,mention
10766377,16540411,mention
10766377,7663432,mention
10766377,27662458,mention
34883629,7631592,mention
30002064,7631592,mention
34492408,7631592,mention
209828,7631592,mention
209828,7631592,mention
209828,7631592,mention
16200614,7631592,mention
7582650,7631592,mention
2902075,6193207,mention
14960824,6193207,mention
16009973,6193207,mention
16009973,6193207,mention
12906088,6193207,mention
6181197,6193207,mention
12601404,6103639,mention
11410305,6103639,mention
12601404,67890,mention
9752788,67890,mention
11410305,67890,mention
10379012,67890,mention
4474946,12978,mention
18535,18964,mention
889939,18964,mention
18535,10513,mention
18535,29395,mention
20727944,11770940,mention
20727944,11770940,mention
20727944,11770940,mention
16987307,11770940,mention
16987307,11770940,mention
16987307,11770940,mention
33005640,11770940,mention
33005640,11770940,mention
33005640,11770940,mention
18571,16462,mention
145251,16462,mention
1765824,16462,mention
18601,295,mention
26205,295,mention
26205,295,mention
26205,295,mention
31424,295,mention
37096,295,mention
63475,295,mention
4832349,295,mention
409344,295,mention
12748684,295,mention
12748684,295,mention
12748684,295,mention
197032,295,mention
472510,295,mention
255585,295,mention
17844396,9509304,mention
18951945,9509304,mention
3028903,9509304,mention
14960824,35734,mention
15295594,35734,mention
15295594,35734,mention
14960824,4863129,mention
22042349,4863129,mention
10663492,4863129,mention
14960824,14583358,mention
14960824,35165254,mention
37415393,35165254,mention
14960824,1348470,mention
14960824,34081,mention
81275,34081,mention
8292157,34081,mention
14960824,5224,mention
22042349,5224,mention
36789,5224,mention
22063366,5224,mention
3192541,5224,mention
10532763,5224,mention
81320,5224,mention
5587974,5224,mention
84341,5224,mention
5876079,5224,mention
17414160,5224,mention
17414160,5224,mention
28428634,5224,mention
8519872,5224,mention
11698014,5224,mention
8292157,5224,mention
4413374,5224,mention
493369,5224,mention
4431545,5224,mention
6269376,5224,mention
14960824,3457973,mention
14960824,12748684,mention
26205,12748684,mention
26205,12748684,mention
26205,12748684,mention
26205,12748684,mention
26205,12748684,mention
26205,12748684,mention
13483043,12748684,mention
7509767,12748684,mention
14960824,606,mention
14960824,95854,mention
14960824,3259749,mention
14960824,122790,mention
14960824,75465,mention
28391228,75465,mention
28391228,75465,mention
20025042,75465,mention
20025042,75465,mention
11198751,75465,mention
11198751,75465,mention
22511087,75465,mention
22511087,75465,mention
14960824,490929,mention
7307825,490929,mention
14960824,113709,mention
14960824,20635173,mention
63860,113709,mention
63860,20635173,mention
24520768,113709,mention
24520768,20635173,mention
14960824,5117000,mention
14960824,52463,mention
16009973,52463,mention
16009973,52463,mention
14960824,2902075,mention
14960824,29977,mention
14960824,7005322,mention
14960824,6397650,mention
14960824,6589956,mention
14960824,6589956,mention
14960824,7074,mention
8415312,7074,mention
41738,7074,mention
1877447,7074,mention
1358088,7074,mention
32322161,7074,mention
15295594,7074,mention
18774590,7074,mention
955368,7074,mention
3627170,7074,mention
10463544,7074,mention
253781,7074,mention
14960824,12714592,mention
14960824,1386209,mention
15295594,1386209,mention
4589570,1386209,mention
4589570,1386209,mention
6483344,1386209,mention
6483344,1386209,mention
4682767,1386209,mention
4682767,1386209,mention
14960824,25812,mention
14960824,18977469,mention
14960824,3791927,mention
678449,3791927,mention
14960824,26145581,mention
5460913,26145581,mention
14960824,10545439,mention
14960824,18743313,mention
14960824,158843,mention
14960824,1480937,mention
14730895,1480937,mention
14730895,1480937,mention
14730895,1480937,mention
18458878,1480937,mention
28428616,1480937,mention
28428616,1480937,mention
28428616,1480937,mention
28428616,1480937,mention
28428616,1480937,mention
28428616,1480937,mention
14960824,6617013,mention
14960824,9025349,mention
13526646,9025349,mention
13526646,9025349,mention
14960824,5504302,mention
28100739,5504302,mention
28100739,5504302,mention
28100739,5504302,mention
28100739,5504302,mention
28100739,5504302,mention
28100739,5504302,mention
28100739,5504302,mention
28100739,5504302,mention
28100739,5504302,mention
28100739,5504302,mention
28100739,5504302,mention
28100739,5504302,mention
28100739,5504302,mention
28100739,5504302,mention
28100739,5504302,mention
28100739,5504302,mention
7941921,5504302,mention
7941921,5504302,mention
34492408,5504302,mention
14627531,5504302,mention
10463544,5504302,mention
14960824,14627531,mention
34492408,14627531,mention
14960824,13009638,mention
14960824,1352775,mention
14960824,280535,mention
60353,280535,mention
34492408,280535,mention
14960824,3893356,mention
14960824,655237,mention
15295594,655237,mention
14960824,13034,mention
15295594,13034,mention
14960824,27400887,mention
14960824,2260436,mention
14960824,13483043,mention
14960824,14658557,mention
15295594,14658557,mention
14960824,19806,mention
10463544,19806,mention
14960824,19686018,mention
14960824,3296829,mention
3481346,3296829,mention
3481346,3296829,mention
3481346,3296829,mention
6379129,3296829,mention
3563164,3296829,mention
3667249,3296829,mention
14960824,21713,mention
14960824,13488,mention
5435325,13488,mention
14960824,12103,mention
14960824,8866,mention
15295594,8866,mention
14960824,3921772,mention
14960824,19081780,mention
14960824,7807223,mention
14960824,9122949,mention
9719439,9122949,mention
7065397,9122949,mention
14960824,11377722,mention
14960824,12662302,mention
14960824,26172924,mention
3820956,26172924,mention
34492408,26172924,mention
14960824,54785,mention
85072,54785,mention
14960824,6177,mention
212474,6177,mention
212474,6177,mention
212474,6177,mention
212474,6177,mention
14960824,32322161,mention
14960824,8787615,mention
14960824,7098727,mention
40924584,7098727,mention
16819214,7098727,mention
8173137,7098727,mention
20026341,7098727,mention
20026341,7098727,mention
4310119,7098727,mention
4310119,7098727,mention
12437121,7098727,mention
12988372,7098727,mention
8536148,7098727,mention
35311301,7098727,mention
11725571,7098727,mention
17257304,7098727,mention
14960824,32713317,mention
14960824,7803564,mention
23663602,7803564,mention
27601818,7803564,mention
40715927,7803564,mention
6900230,7803564,mention
36798817,7803564,mention
29731192,7803564,mention
29782731,7803564,mention
42970254,7803564,mention
14960824,38186611,mention
14960824,32520564,mention
14960824,38689999,mention
14960824,9629363,mention
2377951,29402605,mention
18106611,13798391,mention
18106611,13798391,mention
18106611,17981222,mention
13347301,17981222,mention
13388045,41412668,mention
13388045,41412668,mention
13388045,41412668,mention
13388045,41412668,mention
13388045,41412668,mention
13388045,41412668,mention
13388045,41412668,mention
13388045,41412668,mention
13388045,41412668,mention
13388045,41412668,mention
13388045,41412668,mention
13388045,41412668,mention
13388045,41412668,mention
13388045,41412668,mention
13388045,41412668,mention
13388045,41412668,mention
13388045,41412668,mention
13388045,41412668,mention
13388045,41412668,mention
13388045,41412668,mention
13388045,41412668,mention
13388045,41412668,mention
21628766,41412668,mention
21628766,41412668,mention
21628766,41412668,mention
21628766,41412668,mention
21628766,41412668,mention
21628766,41412668,mention
21628766,41412668,mention
21628766,41412668,mention
21628766,41412668,mention
21628766,41412668,mention
21628766,41412668,mention
21628766,41412668,mention
21628766,41412668,mention
21628766,41412668,mention
21628766,41412668,mention
21628766,41412668,mention
21628766,41412668,mention
21628766,41412668,mention
21628766,41412668,mention
21628766,41412668,mention
21628766,41412668,mention
21628766,41412668,mention
32702539,41412668,mention
32702539,41412668,mention
32702539,41412668,mention
32702539,41412668,mention
32702539,41412668,mention
32702539,41412668,mention
32702539,41412668,mention
32702539,41412668,mention
32702539,41412668,mention
32702539,41412668,mention
32702539,41412668,mention
32702539,41412668,mention
32702539,41412668,mention
32702539,41412668,mention
32702539,41412668,mention
32702539,41412668,mention
32702539,41412668,mention
32702539,41412668,mention
32702539,41412668,mention
32702539,41412668,mention
32702539,41412668,mention
32702539,41412668,mention
10766632,5627267,mention
18244238,5627267,mention
3638913,5627267,mention
20203830,15188296,mention
20203830,3123174,mention
20203830,3123174,mention
20203830,3123174,mention
34435098,3123174,mention
17148853,3123174,mention
9035537,3123174,mention
8610509,3123174,mention
20203830,8610509,mention
20203830,8610509,mention
9035537,8610509,mention
9035537,8610509,mention
9370973,8610509,mention
3123174,8610509,mention
18893127,8007657,mention
18893127,8007657,mention
10634037,8007657,mention
18893127,17387028,mention
37243235,16222944,mention
37243235,16222944,mention
18808,27462611,mention
24307392,27462611,mention
18825,17317,mention
18825,18884,mention
11553178,20104841,mention
11553178,20040952,mention
31213993,29172179,mention
31213993,12144550,mention
31213993,18239150,mention
30824785,29172179,mention
30824785,12144550,mention
30824785,18239150,mention
35309031,29172179,mention
35309031,12144550,mention
35309031,18239150,mention
29813116,29172179,mention
29813116,12144550,mention
29813116,18239150,mention
32729220,29172179,mention
32729220,12144550,mention
32729220,18239150,mention
32240201,29172179,mention
32240201,12144550,mention
32240201,18239150,mention
18877,118978,mention
4026408,118978,mention
4026408,118978,mention
18892,1036,mention
15295594,1036,mention
125352,1036,mention
10130933,1036,mention
3840490,1036,mention
3840490,1036,mention
3951072,790470,mention
3951072,790470,mention
3951072,790470,mention
13728287,790470,mention
11409953,790470,mention
19036,76732,mention
884393,76732,mention
5401197,76732,mention
15977385,76732,mention
19038,31167,mention
29379180,11168533,mention
29379180,11168533,mention
29379180,11168533,mention
29379180,11168533,mention
281254,354361,mention
2254663,354361,mention
281254,88782,mention
19296,88782,mention
1374451,88782,mention
7239494,88782,mention
7239494,88782,mention
7239494,88782,mention
7239494,88782,mention
281254,85833,mention
281254,767123,mention
3951275,901629,mention
4577414,901629,mention
9595918,901629,mention
9595918,901629,mention
9595918,901629,mention
9595918,901629,mention
9595918,901629,mention
9595918,901629,mention
9595918,901629,mention
9595918,901629,mention
24136388,22101095,mention
24136388,32118325,mention
24136388,20643292,mention
22041498,22101095,mention
22041498,32118325,mention
22041498,20643292,mention
22041560,22101095,mention
22041560,32118325,mention
22041560,20643292,mention
22045611,22101095,mention
22045611,32118325,mention
22045611,20643292,mention
23358863,22101095,mention
23358863,32118325,mention
23358863,20643292,mention
29921630,22101095,mention
29921630,32118325,mention
29921630,20643292,mention
29921630,22101095,mention
29921630,32118325,mention
29921630,20643292,mention
44079019,22101095,mention
44079019,32118325,mention
44079019,20643292,mention
34906440,22101095,mention
34906440,32118325,mention
34906440,20643292,mention
22067476,22101095,mention
22067476,32118325,mention
22067476,20643292,mention
22067476,22101095,mention
22067476,32118325,mention
22067476,20643292,mention
25226978,22101095,mention
25226978,32118325,mention
25226978,20643292,mention
25226978,22101095,mention
25226978,32118325,mention
25226978,20643292,mention
36761821,22101095,mention
36761821,32118325,mention
